record_id,publication_year,TI,relevance_tier,topic_id,topic_loading,lsa_x,lsa_y
WCC08774,2022,A graph theoretical approach to the firebreak locating problem,Core_direct,6,0.03867550926234668,0.11240862066034538,0.04977434036896503
WCC09992,2022,A global horizon scan of issues impacting marine and coastal biodiversity conservation,Core_direct,10,0.039092040308629145,0.12103631813698434,0.04815762584840314
WCC01596,2024,Health benefits of reduced deforestation in the Brazilian Amazon,Contextual_or_indirect,15,0.09979455318430344,0.15029583451840997,0.1419888981983181
WCC10345,2016,Four National Maps of Broad Forest Type Provide Inconsistent Answers to the Question of What Burns in Canada,Contextual_or_indirect,7,0.08476856289948438,0.15099754094453363,-0.01236797064661085
WCC04415,2022,Could CO2-induced changes to C4 grass flammability aggravate savanna woody encroachment?,Core_direct,0,0.045971550947312784,0.1647209804003003,-0.07667350620344014
WCC04996,2023,Holocene human-environment interactions across the Northern American prairie-forest ecotone,Core_direct,3,0.10166202927381672,0.19622023040139508,-0.08096653612191188
WCC10211,2020,"Runoff-initiated post-fire debris flow Western Cascades, Oregon",Core_direct,11,0.10131511854278975,0.1346138665334549,-0.062344770385757704
WCC06657,2009,"Warfare rather than agriculture as a critical influence on fires in the late Holocene, inferred from northern Vietnam",Contextual_or_indirect,3,0.11946650397813403,0.1731580901462849,-0.07189484741013732
WCC07837,2015,"FIRE EMISSIONS AND CARBON UPTAKE IN SEVERELY BURNED LENGA BEECH (NOTHOFAGUS PUMILIO) FORESTS OF PATAGONIA, ARGENTINA",Core_direct,4,0.09191791155488008,0.17304910580362784,-0.10913790561370623
WCC02663,2014,Projected increase in lightning strikes in the United States due to global warming,Core_direct,13,0.07726977109200345,0.12210959961731592,-0.007713326131949084
WCC01989,2018,Record-breaking climate anomalies lead to severe drought and environmental disruption in western Patagonia in 2016,Core_direct,14,0.0709206744563452,0.1580947023264981,-0.006146905395213941
WCC03062,2018,Current Perspectives on Sustainable Forest Management: North America,Core_direct,13,0.05731869036808347,0.17047560055269986,0.032488393092436015
WCC07031,2022,Short-term responses of riparian salamander populations to wildfire in the Southern Appalachians,Core_direct,10,0.07891374689325083,0.179991322525777,-0.08754052702667704
WCC05596,2021,"Drought, fire and grazing precursors to large-scale pine forest decline",Core_direct,1,0.07964132104916323,0.17031962624484628,-0.07452474796468532
WCC00906,2020,Current and future patterns of forest fire occurrence in China,Core_direct,14,0.04993905578708935,0.15114083856052796,-0.02943599467983782
WCC08298,2023,Wildfire exposure and academic performance in Brazil: A causal inference approach for spatiotemporal data,Core_direct,15,0.03191043964258628,0.09836631664735991,0.07010422559303844
WCC06050,2024,"Variations of solar-induced fluorescence, total primary productivity, and carbon dioxide over California wildfires",Core_direct,14,0.04550577444015911,0.13949441754534603,-0.014130938700821749
WCC04036,2024,Changing Conditions: Global Warming-Related Hazards and Vulnerable Rural Populations in Mediterranean Europe,Core_direct,6,0.06928717086103633,0.16724906919234633,0.1307250149242807
WCC03645,2020,"Spatio-Temporal Trends of Monthly and Annual Precipitation in Aguascalientes, Mexico",Core_direct,14,0.11320322112679253,0.1670870094776476,-0.011750318882551928
WCC05000,2024,"Stormy skies and feathered lives: synthesizing the effects of adverse meteorological events on avian physiology, behavior, and ecology",Core_direct,9,0.08282821802421601,0.19154628215371974,0.10079958980674292
WCC06062,2025,"Significant mortality of old trees across a dry forest landscape, Oregon, USA",Core_direct,1,0.16043288606957018,0.15582944504417798,-0.076672468397911
WCC04710,2021,Potential conditions for fire occurrence in vegetation in the Peruvian Andes,Contextual_or_indirect,14,0.057210878686659195,0.20902406721202552,-0.014826613749831062
WCC05628,2015,"Characteristics, seasonality and sources of inorganic ions and trace metals in North-east Asian aerosols",Core_direct,5,0.04387894668207528,0.14944604076677817,-0.027778436175132152
WCC00099,2017,Impact of climate change on natural fire danger in Ukraine,Core_direct,2,0.06645447661329242,0.17556508098689283,0.02846120921518172
WCC11909,2020,"Climatology of wind changes and elevated fire danger over Victoria, Australia",Contextual_or_indirect,2,0.07568666954290006,0.16634216550686665,0.03460700760112072
WCC01482,2025,Climate change and health through the lens of physical medicine and rehabilitation: A scoping review,Core_direct,15,0.06727043217663642,0.13375559219474512,0.16599199341669413
WCC08131,2024,Repeat wildfire and smoke experiences shared by four communities in Southern California: local impacts and community needs,Contextual_or_indirect,15,0.06700112024287729,0.15460367573860734,0.1754395791018524
WCC01644,2025,Global wildfire patterns and drivers under climate change,Core_direct,4,0.06336358104187505,0.21940690052463305,-0.03639247770923198
WCC05295,2025,"Rapidly increasing cyanobacteria blooms in the subarctic Great Slave Lake: observations from Indigenous, local, and scientific knowledge",Core_direct,3,0.029878947109172223,0.13733182966531657,-0.0028515465963004196
WCC03299,2025,Very high fire danger in UK in 2022 at least 6 times more likely due to human-caused climate change,Core_direct,9,0.05151671425751508,0.1769355026486516,0.06230857841004303
WCC01963,2021,Wildfires in the Siberian taiga,Contextual_or_indirect,1,0.02717327388871358,0.13907257256904254,-0.03581698153095876
WCC12040,2021,New Drought Projections Over East Asia Using Evapotranspiration Deficits From the CMIP6 Warming Scenarios,Core_direct,13,0.07755747578361208,0.15275096810333652,-0.011570386628227234
WCC10444,2012,Attributing carbon changes in conterminous U.S. forests to disturbance and non-disturbance factors from 1901 to 2010,Core_direct,4,0.05508140874692308,0.17042758610021702,-0.07461196148374888
WCC12426,2015,Successional Changes in Carbon Stocks After Logging and Deforestation for Agriculture in Interior Alaska: Implications for Boreal Climate Feedbacks,Core_direct,8,0.07074894854629915,0.16481840444014922,-0.11509666917662663
WCC05032,2010,A compound Poisson model for the annual area burned by forest fires in the province of Ontario,Contextual_or_indirect,13,0.031262798904049066,0.10336452246685972,0.009940077185862806
WCC06575,2004,A drought-based predictor of recent haze events in western Indonesia,Contextual_or_indirect,2,0.07952812848476777,0.1364204499617323,0.0229746449155531
WCC12090,2018,Florida wildfires during the Holocene Climatic Optimum (9000-5000 cal yr BP),Core_direct,3,0.16422225223974526,0.15962364089305847,-0.1468874698532374
WCC10151,2020,Improving hydrologic model to predict the effect of snowpack and soil temperature on carbon dioxide emission in the cold region peatlands,Core_direct,4,0.062339579166794196,0.13231661195743974,-0.0741054814222619
WCC08334,2022,Explainable artificial intelligence (XAI) detects wildfire occurrence in the Mediterranean countries of Southern Europe,Core_direct,12,0.0705292553260551,0.150431592979034,0.07476887680719152
WCC06937,2025,Wildfire and wood smoke effects on human airway epithelial cells: A scoping review,Core_direct,15,0.10143762089348002,0.12541070150545747,0.16458966603034653
WCC12318,2014,Biomass-modulated fire dynamics during the Last Glacial-Interglacial Transition at the Central Pyrenees (Spain),Core_direct,3,0.10283074962706458,0.16031959147776195,-0.09036193243839027
WCC08529,2015,Flammability across the gymnosperm phylogeny: the importance of litter particle size,Contextual_or_indirect,10,0.049837403415921216,0.11499679119395688,-0.0645335311935315
WCC03791,2019,"Spatial distribution of mean fire size and occurrence in eastern Canada: influence of climate, physical environment and lightning strike density",Core_direct,14,0.034833017756127065,0.16916064618610138,-0.04657743435337505
WCC12676,2001,A parametric model of the fire-size distribution,Contextual_or_indirect,2,0.02824567597757477,0.13347858864510592,-0.05398757127516284
WCC01779,2009,"Anthropogenic and natural contributions to regional trends in aerosol optical depth, 1980-2006",Core_direct,5,0.08760625479745425,0.18230142892162468,0.03013067536846029
WCC07215,2008,Direct SW aerosol radiative forcing over portugal,Core_direct,5,0.15101171098194066,0.1230652037122568,-0.007492665988687471
WCC01964,2014,Smouldering fire signatures in peat and their implications for palaeoenvironmental reconstructions,Core_direct,8,0.053340037544499605,0.14342288138307602,-0.0519853133278155
WCC02587,2022,"Climate change, fire return intervals and the growing risk of permanent forest loss in boreal Eurasia",Core_direct,12,0.053363348893060804,0.1463778527225431,0.007962174068685612
WCC12033,2022,Elevated Wildfire and Ecosystem Carbon Loss Risks Due to Plant Hydraulic Stress Functions: A Global Modeling Perspective,Core_direct,8,0.05494012389099617,0.1739133293805876,-0.07928606863926775
WCC03564,2017,Moving from autonomous to planned adaptation in the montane forests of southeastern Australia under changing fire regimes,Core_direct,6,0.06082227121958571,0.1789075406813463,0.02775887844604758
WCC08576,2011,"Climate, Livestock, and Vegetation: What Drives Fire Increase in the Arid Ecosystems of Southern Russia?",Core_direct,14,0.03523245472031568,0.16299562174126256,-0.048955142965984244
WCC01507,2025,A weather pattern responsible for increasing wildfires in the western United States,Core_direct,2,0.06649845409686762,0.17025344176083781,-0.009232978763767353
WCC06610,2024,"Firescape politics of wildfires in the Mediterranean: Example from rural Tuscany, Italy",Contextual_or_indirect,6,0.06960055094250615,0.13049399416654878,0.06709445398915997
WCC10858,2024,Assimilation of Satellite Albedo to Improve Simulations of Glacier Hydrology,Core_direct,7,0.025177741886825176,0.12442075912362273,-0.0017339844739084767
WCC05453,2014,Wildfire and drought dynamics destabilize carbon stores of fire-suppressed forests,Core_direct,1,0.09059638069437109,0.20618920654163664,-0.09929565939168401
WCC01540,2020,"When Climate Turns Nasty, What Are Recent and Future Implications? Ecological and Human Health Review of Climate Change Impacts",Contextual_or_indirect,6,0.061522098615043014,0.17628892753106157,0.10872897836813025
WCC11826,2017,"Blocking, attracting, imposing, and aligning: The utility of ASEAN forest and environmental regime policies for strong member states",Core_direct,6,0.0605162655948569,0.14275840245763624,0.0820926517340736
WCC02927,2024,Applications of Sentinel-5P TROPOMI Satellite Sensor: A Review,Core_direct,7,0.05703056147301467,0.11439967729016863,0.06948699427437992
WCC02717,2003,Simulating the effects of future fire regimes on western Canadian boreal forests,Core_direct,1,0.056158630409858704,0.18828857588137132,-0.12089418476606287
WCC09854,2021,"Fuel load, stand structure, and understory species composition following prescribed fire in an old-growth coast redwood (Sequoia sempervirens) forest",Core_direct,0,0.0999137365946559,0.18400416716609141,-0.11115928719065696
WCC07703,2021,European colonization and the emergence of novel fire regimes in southeast Australia,Core_direct,3,0.05470520857601668,0.18409215317122815,-0.011360566891189097
WCC04901,2024,The Effects of Wildfires on the Mental and Physical Health of School-Age Children in North America: A Scoping Review,Contextual_or_indirect,15,0.08382751445006707,0.1367138298187424,0.16878214415096007
WCC05930,2025,"How do plants survive in the starving, burning, and hiding vegetation realms generated by novel fire regimes?",Core_direct,10,0.06088247646003568,0.15170721441260324,-0.036083718716147004
WCC02472,2015,EXPLAINING EXTREME EVENTS OF 2014 FROM A CLIMATE PERSPECTIVE,Core_direct,9,0.13958722761594167,0.19462852833770072,0.08264351049822814
WCC10405,2019,Post-fire vegetation and climate dynamics in low-elevation forests over the last three millennia in Yellowstone National Park,Core_direct,3,0.07237806177767604,0.1745410388676584,-0.09432623290874835
